"Sr no,",Nature,Machine Name,Parameter Name,Unit
2488,PURE,NACM_120,OUTLET_TEMP,Celsius
2489,PURE,ABM_1,MAIN_GEARBOX_TEMPREATURE,Celsius
2490,PURE,ABM_1,TRUNION_BEARING_TEMPERATURE_NDE,Celsius
2491,PURE,ABM_1,TRUNION_BEARING_TEMPERATURE_DE,Celsius
2492,PURE,ABM_2,MAIN_GEARBOX_TEMPREATURE,Celsius
2493,PURE,ABM_2,TRUNION_BEARING_TEMPERATURE_NDE,Celsius
2494,PURE,ABM_2,TRUNION_BEARING_TEMPERATURE_DE,Celsius
2495,PURE,ABM_3,MAIN_GEARBOX_TEMPREATURE,Celsius
2496,PURE,ABM_3,TRUNION_BEARING_TEMPERATURE_NDE,Celsius
2497,PURE,ABM_3,TRUNION_BEARING_TEMPERATURE_DE,Celsius
2498,PURE,First_Wash_Section,FIRST_WASH_PF_VACCUM_PRESSURE,inchwc
